review_item_key,supplier_code,source_page,normalized_material_code,unit_price,decision,block_reason,human_note
ABB_P52_1SAM201910R1004_955100,ABB,52,1SAM201910R1004,955100,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM350000R1005_1400600,ABB,52,1SAM350000R1005,1400600,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM350000R1006_1400600,ABB,52,1SAM350000R1006,1400600,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201904R1001_866500,ABB,52,1SAM201904R1001,866500,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM350000R1007_1400600,ABB,52,1SAM350000R1007,1400600,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201904R1002_866500,ABB,52,1SAM201904R1002,866500,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM350000R1008_1400600,ABB,52,1SAM350000R1008,1400600,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201904R1003_866500,ABB,52,1SAM201904R1003,866500,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM350000R1009_1400600,ABB,52,1SAM350000R1009,1400600,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201904R1004_866500,ABB,52,1SAM201904R1004,866500,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM350000R1010_1659100,ABB,52,1SAM350000R1010,1659100,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM350000R1012_1659100,ABB,52,1SAM350000R1012,1659100,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM350000R1011_1659100,ABB,52,1SAM350000R1011,1659100,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM350000R1013_1792000,ABB,52,1SAM350000R1013,1792000,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201906R1102_376600,ABB,52,1SAM201906R1102,376600,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM350000R1014_2028300,ABB,52,1SAM350000R1014,2028300,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201906R1103_462800,ABB,52,1SAM201906R1103,462800,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM350000R1015_2555100,ABB,52,1SAM350000R1015,2555100,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201906R1104_526800,ABB,52,1SAM201906R1104,526800,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201906R1105_610500,ABB,52,1SAM201906R1105,610500,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201906R1112_388900,ABB,52,1SAM201906R1112,388900,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM451000R1011_4211700,ABB,52,1SAM451000R1011,4211700,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201906R1113_489800,ABB,52,1SAM201906R1113,489800,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM451000R1012_4408600,ABB,52,1SAM451000R1012,4408600,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201906R1114_544000,ABB,52,1SAM201906R1114,544000,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM451000R1013_4536600,ABB,52,1SAM451000R1013,4536600,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201906R1115_627700,ABB,52,1SAM201906R1115,627700,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM451000R1014_4684300,ABB,52,1SAM451000R1014,4684300,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201906R1122_401200,ABB,52,1SAM201906R1122,401200,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM451000R1015_4819700,ABB,52,1SAM451000R1015,4819700,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201906R1123_526800,ABB,52,1SAM201906R1123,526800,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM451000R1016_5058500,ABB,52,1SAM451000R1016,5058500,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201906R1124_573500,ABB,52,1SAM201906R1124,573500,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM451000R1017_5312000,ABB,52,1SAM451000R1017,5312000,UNREVIEWED,missing_human_approval,
ABB_P52_1SAM201906R1125_674500,ABB,52,1SAM201906R1125,674500,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL137001R4110_627700,ABB,53,1SBL137001R4110,627700,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL137001R4101_627700,ABB,53,1SBL137001R4101,627700,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL137001R1210_627700,ABB,53,1SBL137001R1210,627700,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL137001R1201_627700,ABB,53,1SBL137001R1201,627700,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL137001R1310_627700,ABB,53,1SBL137001R1310,627700,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL137001R1301_627700,ABB,53,1SBL137001R1301,627700,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL137001R1410_627700,ABB,53,1SBL137001R1410,627700,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL137001R1401_627700,ABB,53,1SBL137001R1401,627700,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL157001R4110_753200,ABB,53,1SBL157001R4110,753200,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL157001R4101_753200,ABB,53,1SBL157001R4101,753200,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL157001R1210_753200,ABB,53,1SBL157001R1210,753200,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL157001R1201_753200,ABB,53,1SBL157001R1201,753200,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL157001R1310_753200,ABB,53,1SBL157001R1310,753200,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL157001R1301_753200,ABB,53,1SBL157001R1301,753200,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL157001R1410_753200,ABB,53,1SBL157001R1410,753200,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL157001R1401_753200,ABB,53,1SBL157001R1401,753200,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL177001R4110_1004300,ABB,53,1SBL177001R4110,1004300,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL177001R4101_1004300,ABB,53,1SBL177001R4101,1004300,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL177001R1210_1004300,ABB,53,1SBL177001R1210,1004300,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL177001R1201_1004300,ABB,53,1SBL177001R1201,1004300,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL177001R1310_1004300,ABB,53,1SBL177001R1310,1004300,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL177001R1301_1004300,ABB,53,1SBL177001R1301,1004300,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL177001R1410_1004300,ABB,53,1SBL177001R1410,1004300,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL177001R1401_1004300,ABB,53,1SBL177001R1401,1004300,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL237001R4100_1405500,ABB,53,1SBL237001R4100,1405500,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL237001R1200_1405500,ABB,53,1SBL237001R1200,1405500,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL237001R1300_1405500,ABB,53,1SBL237001R1300,1405500,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL237001R1400_1405500,ABB,53,1SBL237001R1400,1405500,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL277001R4100_1757500,ABB,53,1SBL277001R4100,1757500,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL277001R1200_1757500,ABB,53,1SBL277001R1200,1757500,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL277001R1300_1757500,ABB,53,1SBL277001R1300,1757500,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL277001R1400_1757500,ABB,53,1SBL277001R1400,1757500,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL297001R4100_2771700,ABB,53,1SBL297001R4100,2771700,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL297001R1200_2771700,ABB,53,1SBL297001R1200,2771700,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL297001R1300_2771700,ABB,53,1SBL297001R1300,2771700,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL297001R1400_2771700,ABB,53,1SBL297001R1400,2771700,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL347001R4100_3453500,ABB,53,1SBL347001R4100,3453500,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL347001R1100_5181500,ABB,53,1SBL347001R1100,5181500,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL347001R1200_5181500,ABB,53,1SBL347001R1200,5181500,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL347001R1300_3453500,ABB,53,1SBL347001R1300,3453500,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL347001R1400_3453500,ABB,53,1SBL347001R1400,3453500,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL367001R4100_3492900,ABB,53,1SBL367001R4100,3492900,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL367001R1100_4987100,ABB,53,1SBL367001R1100,4987100,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL367001R1200_4987100,ABB,53,1SBL367001R1200,4987100,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL367001R1300_3492900,ABB,53,1SBL367001R1300,3492900,UNREVIEWED,missing_human_approval,
ABB_P53_1SBL367001R1400_3492900,ABB,53,1SBL367001R1400,3492900,UNREVIEWED,missing_human_approval,
ABB_P54_1SBL387001R1200_5405500,ABB,54,1SBL387001R1200,5405500,UNREVIEWED,missing_human_approval,
ABB_P54_1SBL387001R1300_4396300,ABB,54,1SBL387001R1300,4396300,UNREVIEWED,missing_human_approval,
ABB_P54_1SBL387001R1400_4396300,ABB,54,1SBL387001R1400,4396300,UNREVIEWED,missing_human_approval,
ABB_P54_1SBL397001R4100_5819100,ABB,54,1SBL397001R4100,5819100,UNREVIEWED,missing_human_approval,
ABB_P54_1SBL397001R1100_6840600,ABB,54,1SBL397001R1100,6840600,UNREVIEWED,missing_human_approval,
ABB_P54_1SBL397001R1200_6840600,ABB,54,1SBL397001R1200,6840600,UNREVIEWED,missing_human_approval,
ABB_P54_1SBL397001R1300_5819100,ABB,54,1SBL397001R1300,5819100,UNREVIEWED,missing_human_approval,
ABB_P54_1SBL397001R1400_5819100,ABB,54,1SBL397001R1400,5819100,UNREVIEWED,missing_human_approval,
ABB_P54_1SBL407001R4100_7241800,ABB,54,1SBL407001R4100,7241800,UNREVIEWED,missing_human_approval,
ABB_P54_1SBL407001R1100_7832600,ABB,54,1SBL407001R1100,7832600,UNREVIEWED,missing_human_approval,
ABB_P54_1SBL407001R1200_7832600,ABB,54,1SBL407001R1200,7832600,UNREVIEWED,missing_human_approval,
ABB_P54_1SBL407001R1300_7241800,ABB,54,1SBL407001R1300,7241800,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL427001R1111_10043100,ABB,54,1SFL427001R1111,10043100,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL427001R1211_10043100,ABB,54,1SFL427001R1211,10043100,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL427001R1311_10043100,ABB,54,1SFL427001R1311,10043100,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL447001R1111_11047400,ABB,54,1SFL447001R1111,11047400,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL447001R1211_11047400,ABB,54,1SFL447001R1211,11047400,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL447001R1311_11047400,ABB,54,1SFL447001R1311,11047400,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL467001R1111_11598800,ABB,54,1SFL467001R1111,11598800,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL467001R1211_11598800,ABB,54,1SFL467001R1211,11598800,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL467001R1311_11598800,ABB,54,1SFL467001R1311,11598800,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL487002R1111_12201800,ABB,54,1SFL487002R1111,12201800,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL487002R1211_12201800,ABB,54,1SFL487002R1211,12201800,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL487002R1311_12201800,ABB,54,1SFL487002R1311,12201800,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL527002R1111_14648600,ABB,54,1SFL527002R1111,14648600,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL527002R1211_14648600,ABB,54,1SFL527002R1211,14648600,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL527002R1311_14648600,ABB,54,1SFL527002R1311,14648600,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL547002R1111_17585200,ABB,54,1SFL547002R1111,17585200,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL547002R1211_17585200,ABB,54,1SFL547002R1211,17585200,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL547002R1311_17585200,ABB,54,1SFL547002R1311,17585200,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL587002R1111_21095400,ABB,54,1SFL587002R1111,21095400,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL587002R1211_21095400,ABB,54,1SFL587002R1211,21095400,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL587002R1311_21095400,ABB,54,1SFL587002R1311,21095400,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL607002R1111_25324300,ABB,54,1SFL607002R1111,25324300,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL607002R1211_25324300,ABB,54,1SFL607002R1211,25324300,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL607002R1311_25324300,ABB,54,1SFL607002R1311,25324300,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL577001R6811_30830800,ABB,54,1SFL577001R6811,30830800,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL577001R6911_30830800,ABB,54,1SFL577001R6911,30830800,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL577001R7011_30830800,ABB,54,1SFL577001R7011,30830800,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL577001R7111_30830800,ABB,54,1SFL577001R7111,30830800,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL597001R6811_36315100,ABB,54,1SFL597001R6811,36315100,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL597001R6911_36315100,ABB,54,1SFL597001R6911,36315100,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL597001R7011_36315100,ABB,54,1SFL597001R7011,36315100,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL597001R7111_38934200,ABB,54,1SFL597001R7111,38934200,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL617001R6811_48632600,ABB,54,1SFL617001R6811,48632600,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL617001R6911_48632600,ABB,54,1SFL617001R6911,48632600,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL617001R7011_48632600,ABB,54,1SFL617001R7011,48632600,UNREVIEWED,missing_human_approval,
ABB_P54_1SFL617001R7111_51288600,ABB,54,1SFL617001R7111,51288600,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL351074R8000_2134200,ABB,61,1SBL351074R8000,2134200,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL351074R8800_2134200,ABB,61,1SBL351074R8800,2134200,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL351074R8111_2134200,ABB,61,1SBL351074R8111,2134200,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL351074R8411_2134200,ABB,61,1SBL351074R8411,2134200,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL351074R8011_2134200,ABB,61,1SBL351074R8011,2134200,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL351074R8811_2134200,ABB,61,1SBL351074R8811,2134200,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL371074R8100_2688000,ABB,61,1SBL371074R8100,2688000,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL371074R8400_2688000,ABB,61,1SBL371074R8400,2688000,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL371074R8000_2688000,ABB,61,1SBL371074R8000,2688000,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL371074R8800_2688000,ABB,61,1SBL371074R8800,2688000,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL371074R8111_2688000,ABB,61,1SBL371074R8111,2688000,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL371074R8411_2688000,ABB,61,1SBL371074R8411,2688000,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL371074R8011_2688000,ABB,61,1SBL371074R8011,2688000,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL371074R8811_2688000,ABB,61,1SBL371074R8811,2688000,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL411074R8100_3559400,ABB,61,1SBL411074R8100,3559400,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL411074R8400_3559400,ABB,61,1SBL411074R8400,3559400,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL411074R8000_3559400,ABB,61,1SBL411074R8000,3559400,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL411074R8800_3559400,ABB,61,1SBL411074R8800,3559400,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL411074R8111_3559400,ABB,61,1SBL411074R8111,3559400,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL411074R8411_3559400,ABB,61,1SBL411074R8411,3559400,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL411074R8011_3559400,ABB,61,1SBL411074R8011,3559400,UNREVIEWED,missing_human_approval,
ABB_P61_1SBL411074R8811_3559400,ABB,61,1SBL411074R8811,3559400,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL431074R8111_4430800,ABB,61,1SFL431074R8111,4430800,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL431074R8411_4430800,ABB,61,1SFL431074R8411,4430800,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL431074R8011_4430800,ABB,61,1SFL431074R8011,4430800,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL431074R8811_4430800,ABB,61,1SFL431074R8811,4430800,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL981074R8111_6011100,ABB,61,1SFL981074R8111,6011100,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL981074R8411_6011100,ABB,61,1SFL981074R8411,6011100,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL981074R8011_6011100,ABB,61,1SFL981074R8011,6011100,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL981074R8811_6011100,ABB,61,1SFL981074R8811,6011100,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL991074R8111_7593800,ABB,61,1SFL991074R8111,7593800,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL991074R8411_7593800,ABB,61,1SFL991074R8411,7593800,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL991074R8011_7593800,ABB,61,1SFL991074R8011,7593800,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL991074R8811_7593800,ABB,61,1SFL991074R8811,7593800,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL491074R8111_9459700,ABB,61,1SFL491074R8111,9459700,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL491074R8411_9459700,ABB,61,1SFL491074R8411,9459700,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL491074R8011_9459700,ABB,61,1SFL491074R8011,9459700,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL491074R8811_9459700,ABB,61,1SFL491074R8811,9459700,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL491074R8611_9459700,ABB,61,1SFL491074R8611,9459700,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL501074R8111_11357500,ABB,61,1SFL501074R8111,11357500,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL501074R8411_11357500,ABB,61,1SFL501074R8411,11357500,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL501074R8011_11357500,ABB,61,1SFL501074R8011,11357500,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL501074R8811_11357500,ABB,61,1SFL501074R8811,11357500,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL501074R8611_11357500,ABB,61,1SFL501074R8611,11357500,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL547074R8111_13632000,ABB,61,1SFL547074R8111,13632000,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL547074R8411_13632000,ABB,61,1SFL547074R8411,13632000,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL547074R8011_13632000,ABB,61,1SFL547074R8011,13632000,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL547074R8811_13632000,ABB,61,1SFL547074R8811,13632000,UNREVIEWED,missing_human_approval,
ABB_P61_1SFL587074R811_16354500,ABB,61,1SFL587074R811,16354500,UNREVIEWED,missing_human_approval,
ABB_P41_OT16F3_868800,ABB,41,OT16F3,868800,UNREVIEWED,missing_human_approval,
ABB_P41_OT25F3_936000,ABB,41,OT25F3,936000,UNREVIEWED,missing_human_approval,
ABB_P41_OT40F3_1113600,ABB,41,OT40F3,1113600,UNREVIEWED,missing_human_approval,
ABB_P41_OT63F3_1615200,ABB,41,OT63F3,1615200,UNREVIEWED,missing_human_approval,
ABB_P41_OT80F3_1992000,ABB,41,OT80F3,1992000,UNREVIEWED,missing_human_approval,
ABB_P41_OT100F3_2728800,ABB,41,OT100F3,2728800,UNREVIEWED,missing_human_approval,
ABB_P41_OT125F3_3007200,ABB,41,OT125F3,3007200,UNREVIEWED,missing_human_approval,
ABB_P41_OT160G03P_5292000,ABB,41,OT160G03P,5292000,UNREVIEWED,missing_human_approval,
ABB_P41_OT200E03P_6933600,ABB,41,OT200E03P,6933600,UNREVIEWED,missing_human_approval,
ABB_P41_OT250E03P_8361600,ABB,41,OT250E03P,8361600,UNREVIEWED,missing_human_approval,
ABB_P41_OT315E03P_10120800,ABB,41,OT315E03P,10120800,UNREVIEWED,missing_human_approval,
ABB_P41_OT400E03P_11827200,ABB,41,OT400E03P,11827200,UNREVIEWED,missing_human_approval,
ABB_P41_OT630E03P_19274400,ABB,41,OT630E03P,19274400,UNREVIEWED,missing_human_approval,
ABB_P41_OT800E03P_28538400,ABB,41,OT800E03P,28538400,UNREVIEWED,missing_human_approval,
ABB_P41_OT160G03P_43432800,ABB,41,OT160G03P,43432800,UNREVIEWED,missing_human_approval,
ABB_P41_OT1250E03P_57770400,ABB,41,OT1250E03P,57770400,UNREVIEWED,missing_human_approval,
ABB_P41_OT1600E03P_73912800,ABB,41,OT1600E03P,73912800,UNREVIEWED,missing_human_approval,
ABB_P41_OT2000E03P_108816000,ABB,41,OT2000E03P,108816000,UNREVIEWED,missing_human_approval,
ABB_P41_OT2500E03P_128037600,ABB,41,OT2500E03P,128037600,UNREVIEWED,missing_human_approval,
ABB_P41_OT3200E03P_139548000,ABB,41,OT3200E03P,139548000,UNREVIEWED,missing_human_approval,
ABB_P41_OT4000E03P_192492000,ABB,41,OT4000E03P,192492000,UNREVIEWED,missing_human_approval,
ABB_P41_OTM160E3M230C_37411200,ABB,41,OTM160E3M230C,37411200,UNREVIEWED,missing_human_approval,
ABB_P41_OTM200E3M230C_40588800,ABB,41,OTM200E3M230C,40588800,UNREVIEWED,missing_human_approval,
ABB_P41_OTM315E3M230C_49922400,ABB,41,OTM315E3M230C,49922400,UNREVIEWED,missing_human_approval,
ABB_P41_OTM400E3M230C_54580800,ABB,41,OTM400E3M230C,54580800,UNREVIEWED,missing_human_approval,
ABB_P41_OTM630E3M230C_70279200,ABB,41,OTM630E3M230C,70279200,UNREVIEWED,missing_human_approval,
ABB_P41_OTM800E3M230C_78002400,ABB,41,OTM800E3M230C,78002400,UNREVIEWED,missing_human_approval,
ABB_P41_OTM1000E3M230C_93924000,ABB,41,OTM1000E3M230C,93924000,UNREVIEWED,missing_human_approval,
ABB_P41_OTM1250E3M230C_101995200,ABB,41,OTM1250E3M230C,101995200,UNREVIEWED,missing_human_approval,
ABB_P41_OTM1600E3M230C_121104000,ABB,41,OTM1600E3M230C,121104000,UNREVIEWED,missing_human_approval,
ABB_P41_OTM2000E3M230C_234134400,ABB,41,OTM2000E3M230C,234134400,UNREVIEWED,missing_human_approval,
ABB_P41_OTM2500E3M230C_259262400,ABB,41,OTM2500E3M230C,259262400,UNREVIEWED,missing_human_approval,
ABB_P41_OHB65J6_825,ABB,41,OHB65J6,825,UNREVIEWED,missing_human_approval,
ABB_P41_OHB95J12_1030,ABB,41,OHB95J12,1030,UNREVIEWED,missing_human_approval,
ABB_P41_OHB125J12_1240,ABB,41,OHB125J12,1240,UNREVIEWED,missing_human_approval,
ABB_P41_OHB274J12_1250,ABB,41,OHB274J12,1250,UNREVIEWED,missing_human_approval,
ABB_P41_OHB274J12_1260,ABB,41,OHB274J12,1260,UNREVIEWED,missing_human_approval,
ABB_P41_OHB274J12_1260,ABB,41,OHB274J12,1260,UNREVIEWED,missing_human_approval,
ABB_P41_OHB274J12_1260,ABB,41,OHB274J12,1260,UNREVIEWED,missing_human_approval,
ABB_P42_OT16F4N2_1113600,ABB,42,OT16F4N2,1113600,UNREVIEWED,missing_human_approval,
ABB_P42_OT25F4N2_1192800,ABB,42,OT25F4N2,1192800,UNREVIEWED,missing_human_approval,
ABB_P42_OT40F4N2_1370400,ABB,42,OT40F4N2,1370400,UNREVIEWED,missing_human_approval,
ABB_P42_OT63F4N2_2104800,ABB,42,OT63F4N2,2104800,UNREVIEWED,missing_human_approval,
ABB_P42_OT80F4N2_2474400,ABB,42,OT80F4N2,2474400,UNREVIEWED,missing_human_approval,
ABB_P42_OT100F4N2_3679200,ABB,42,OT100F4N2,3679200,UNREVIEWED,missing_human_approval,
ABB_P42_OT125F4N2_4113600,ABB,42,OT125F4N2,4113600,UNREVIEWED,missing_human_approval,
ABB_P42_OT160G04P_7044000,ABB,42,OT160G04P,7044000,UNREVIEWED,missing_human_approval,
ABB_P42_OT200E04P_8637600,ABB,42,OT200E04P,8637600,UNREVIEWED,missing_human_approval,
ABB_P42_OT250E04P_9888000,ABB,42,OT250E04P,9888000,UNREVIEWED,missing_human_approval,
ABB_P42_OT315E04P_11659200,ABB,42,OT315E04P,11659200,UNREVIEWED,missing_human_approval,
ABB_P42_OT400E04P_13420800,ABB,42,OT400E04P,13420800,UNREVIEWED,missing_human_approval,
ABB_P42_OT630E04P_22963200,ABB,42,OT630E04P,22963200,UNREVIEWED,missing_human_approval,
ABB_P42_OT800E04P_34111200,ABB,42,OT800E04P,34111200,UNREVIEWED,missing_human_approval,
ABB_P42_OT1000E04P_48439200,ABB,42,OT1000E04P,48439200,UNREVIEWED,missing_human_approval,
ABB_P42_OT1250E04P_63900000,ABB,42,OT1250E04P,63900000,UNREVIEWED,missing_human_approval,
ABB_P42_OT1600E04P_79488000,ABB,42,OT1600E04P,79488000,UNREVIEWED,missing_human_approval,
ABB_P42_OT2000E04P_115070400,ABB,42,OT2000E04P,115070400,UNREVIEWED,missing_human_approval,
ABB_P42_OT2500E04P_134292000,ABB,42,OT2500E04P,134292000,UNREVIEWED,missing_human_approval,
ABB_P42_OT3200E04P_173059200,ABB,42,OT3200E04P,173059200,UNREVIEWED,missing_human_approval,
ABB_P42_OT4000E04P_238857600,ABB,42,OT4000E04P,238857600,UNREVIEWED,missing_human_approval,
ABB_P42_OTM160E4M230C_43555200,ABB,42,OTM160E4M230C,43555200,UNREVIEWED,missing_human_approval,
ABB_P42_OTM200E4M230C_47188800,ABB,42,OTM200E4M230C,47188800,UNREVIEWED,missing_human_approval,
ABB_P42_OTM315E4M230C_58104000,ABB,42,OTM315E4M230C,58104000,UNREVIEWED,missing_human_approval,
ABB_P42_OTM400E4M230C_63564000,ABB,42,OTM400E4M230C,63564000,UNREVIEWED,missing_human_approval,
